Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
780,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",One of the interesting places in Mombasa.
781,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",interesting to walk around
782,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Well worth an exploration
783,5.0,0.1544,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",A really beautiful old town that is worth visiting.
784,2.0,0.1378,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Good place to walk
785,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The perfect Nairobi escape!
786,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Fantastic weekend day-trip
787,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Informative and Delicious 
788,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Relaxing and educational
789,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Best experience!!
790,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely escape from Nairobi
791,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great outdoors
792,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view
793,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth a visit
794,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great stop for lunch
795,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lovely view of the Park and Mountain from there
796,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A great place to have a picnic lunch
797,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Beautiful view
798,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",the best place to see the wolrd
799,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fascinating Alligator World
800,0.0,0.1389,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really good chance to get close to these animals.
801,4.0,0.1528,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great afternoon to spend with the family - needs to be updated as looks tired
802,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fun and Friendly 
803,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",good
804,3.0,0.1378,"view, kid, educational, city, home, cultural, short, magical, full, part",Great place to see reptiles
805,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice, but not very bush"
806,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Pretty Good Observation area
807,7.0,0.146,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Steep Climb, Great View, LOTS of Bees"
808,6.0,0.1334,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Potential to be great
809,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Good viewpoint at sunset
810,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful way to see Amboseli National Park
811,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very clean
812,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Average at Best
813,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Crocodiles - Loved you guys
814,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",It Wow me And all of us
815,0.0,0.1473,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Inexpensive, but limited animal exhibits make this less attractive to tourists"
816,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",charming
817,5.0,0.1557,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Paying more than 3 times what Kenyans pay to see cruelty
818,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Very knowledgeable
819,7.0,0.1458,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Amazing knowledge of guides -poor management
820,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Our guide made this wonderful!
821,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Crocs live - Neat
822,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Experience to See and Hold Crocodiles .....
823,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",A wonderful spot to end the day !
824,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great viewing spot
825,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view at the top!
826,5.0,0.1553,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great viewpoint not hard to climb at all and you boast of walking in Amboseli
827,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Beautiful view from the top
828,4.0,0.1373,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fabulous view whilst having lunch
829,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",wonderful experience
830,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Its only interesting during the croc feeding
831,7.0,0.1351,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Excellent food and a lovely setting
832,2.0,0.1309,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",It is a nice place and has the ambiance that takes you back to the movie with Meryl Streep and Robert Redfort.
833,4.0,0.1389,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A real piece of history.
834,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Pretty place for a walk
835,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful garden and great lunch!
836,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Interesting!!
837,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Enlightening
838,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",For the love of Fromage !!!!! 
839,1.0,0.1536,"day, food, trip, guide, quick, spot, real, live, people, feel","Great tour, Delicious food, a little crowded, but still beautiful"
840,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",extraordinary and delicious
841,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Excellent experience
842,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lots of snakes and very informative guides
843,3.0,0.1378,"view, kid, educational, city, home, cultural, short, magical, full, part",Fun for the kids
844,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Well worth a visit
845,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great view of Mt. Kilimanjaro
846,1.0,0.1428,"day, food, trip, guide, quick, spot, real, live, people, feel",Lot of Information which will help you to understand park and wild life and Masi People...
847,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",nice view
848,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Excellent view of the park
849,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good view and perspective
850,0.0,0.1578,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good vantage point for Amboseli Reserve
851,6.0,0.1378,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Youd better be fit
852,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A perfect pit stop!
853,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent stop off point 
854,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",A nice views of the water bodies
855,4.0,0.1334,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Unexpected treat
856,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Excellent View of the whole park
857,5.0,0.1544,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great place for sunset pictures
858,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",First hand experience to see the animals
859,1.0,0.1378,"day, food, trip, guide, quick, spot, real, live, people, feel",people very friendly
860,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good get away
861,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful place
862,6.0,0.148,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",A fascinating car-free World Heritage site
863,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great place to visit 
864,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lamu old town visit
865,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Perfect small town
866,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Maybe it was great once...
867,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",An amazing place to visit and explore.
868,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Place!
869,3.0,0.1356,"view, kid, educational, city, home, cultural, short, magical, full, part","Peace, shade and great food"
870,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful site
871,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","Good food, nice location"
